candidate_id,name,smiles,canonical_isomeric_smiles,full_inchi_key,connectivity_key,fragment_parent_key,uncharged_parent_key,canonical_tautomer_key,experimental_dg_kcal_mol,temperature_k,hscp_units,standard_state,sign_convention,heavy_atom_count,molecular_weight,n_eligible_measurement_rows,n_independent_source_refs,source_record_ids,source_refs,source_dois,target_scope_compatible,known_registry_conflict,scientifically_eligible,overlap_endpoint_public_1280_exact,overlap_endpoint_public_1280_standardized,overlap_endpoint_arrow_85_exact,overlap_endpoint_arrow_85_standardized,overlap_teacher_combisolv_qm_exact,overlap_teacher_combisolv_qm_standardized,overlap_teacher_abraham_exact,overlap_teacher_abraham_standardized,overlap_teacher_openff_exact,overlap_teacher_openff_standardized,overlap_teacher_gbn2_exact,overlap_teacher_gbn2_standardized,overlap_teacher_molsolv_smd_exact,overlap_teacher_molsolv_smd_standardized,overlap_teacher_confsolv_exact,overlap_teacher_confsolv_standardized,any_endpoint_overlap,any_teacher_source_overlap,endpoint_disjoint_eligible,strict_response_source_disjoint,endpoint_cohort_exclusion_reason
YAWIAFUBXXPJMQ,"4,4'-dibromodiphenyl ether",Brc1ccc(Oc2ccc(Br)cc2)cc1,Brc1ccc(Oc2ccc(Br)cc2)cc1,YAWIAFUBXXPJMQ-UHFFFAOYSA-N,YAWIAFUBXXPJMQ,YAWIAFUBXXPJMQ,YAWIAFUBXXPJMQ,YAWIAFUBXXPJMQ,-3.094814183963434,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,15,328.003,3,2,SANDER-41616;SANDER-41617;SANDER-41618,2564;2496,10.1021/JE050308B,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
YGHRJJRRZDOVPD,3-methylbutanal,CC(C)CC=O,CC(C)CC=O,YGHRJJRRZDOVPD-UHFFFAOYSA-N,YGHRJJRRZDOVPD,YGHRJJRRZDOVPD,YGHRJJRRZDOVPD,YGHRJJRRZDOVPD,-2.381271697509173,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,6,86.13399999999999,4,4,SANDER-14323;SANDER-14324;SANDER-14325;SANDER-14326;SANDER-14327,3215;3032;1923;2387,10.1016/J.IJMS.2015.07.015;10.1016/J.CHROMA.2014.03.040;10.1016/S1387-3806(03)00197-0;10.1111/J.1365-2621.1968.TB03659.X,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
YGYAWVDWMABLBF,phosgene,O=C(Cl)Cl,O=C(Cl)Cl,YGYAWVDWMABLBF-UHFFFAOYSA-N,YGYAWVDWMABLBF,YGYAWVDWMABLBF,YGYAWVDWMABLBF,YGYAWVDWMABLBF,-0.2673234667648203,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,4,98.916,2,2,SANDER-37500;SANDER-37501,1125;1992,10.1021/ES00005A007;10.1002/AIC.690060329,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,
YJEMGEBDXDPBSP,2-bromo-4-chloro-1-methoxybenzene,COc1ccc(Cl)cc1Br,COc1ccc(Cl)cc1Br,YJEMGEBDXDPBSP-UHFFFAOYSA-N,YJEMGEBDXDPBSP,YJEMGEBDXDPBSP,YJEMGEBDXDPBSP,YJEMGEBDXDPBSP,-2.250382069501203,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,10,221.481,1,1,SANDER-42139,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
YKQOTQPNOJSJFA,PFBHA-2-pentanone,CCCC(C)=NOCc1c(F)c(F)c(F)c(F)c1F,CCCC(C)=NOCc1c(F)c(F)c(F)c(F)c1F,YKQOTQPNOJSJFA-UHFFFAOYSA-N,YKQOTQPNOJSJFA,YKQOTQPNOJSJFA,YKQOTQPNOJSJFA,YKQOTQPNOJSJFA,-1.3130478087293145,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,19,281.224,1,1,SANDER-32465,2497,10.1021/JE025545I,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
YORCIIVHUBAYBQ,3-bromo-1-propyne,C#CCBr,C#CCBr,YORCIIVHUBAYBQ-UHFFFAOYSA-N,YORCIIVHUBAYBQ,YORCIIVHUBAYBQ,YORCIIVHUBAYBQ,YORCIIVHUBAYBQ,-1.8263879682134756,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,4,118.96099999999998,1,1,SANDER-41182,1330,10.1021/JF9707849,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,
YRGAYAGBVIXNAQ,1-chloro-4-methoxybenzene,COc1ccc(Cl)cc1,COc1ccc(Cl)cc1,YRGAYAGBVIXNAQ-UHFFFAOYSA-N,YRGAYAGBVIXNAQ,YRGAYAGBVIXNAQ,YRGAYAGBVIXNAQ,YRGAYAGBVIXNAQ,-2.943631676789209,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,9,142.58499999999998,1,1,SANDER-38157,1524,10.1007/S002160101077,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
YSVAURKXNCNUNS,"4-bromo-2,3,5,6-tetrachloro-1-methoxybenzene",COc1c(Cl)c(Cl)c(Br)c(Cl)c1Cl,COc1c(Cl)c(Cl)c(Br)c(Cl)c1Cl,YSVAURKXNCNUNS-UHFFFAOYSA-N,YSVAURKXNCNUNS,YSVAURKXNCNUNS,YSVAURKXNCNUNS,YSVAURKXNCNUNS,-1.852724968524944,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,13,324.81600000000003,1,1,SANDER-42159,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
YUKILTJWFRTXGB,1-chloro-3-methoxybenzene,COc1cccc(Cl)c1,COc1cccc(Cl)c1,YUKILTJWFRTXGB-UHFFFAOYSA-N,YUKILTJWFRTXGB,YUKILTJWFRTXGB,YUKILTJWFRTXGB,YUKILTJWFRTXGB,-2.793270537698849,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,9,142.58499999999998,1,1,SANDER-38156,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
YXMNEYKMHSBVTD,2-nitrooxy-1-butanol,CCC(CO)O[N+](=O)[O-],CCC(CO)O[N+](=O)[O-],YXMNEYKMHSBVTD-UHFFFAOYSA-N,YXMNEYKMHSBVTD,YXMNEYKMHSBVTD,YXMNEYKMHSBVTD,YXMNEYKMHSBVTD,-7.046500910381195,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,9,135.119,1,1,SANDER-27610;SANDER-27611,548,10.1021/ES960538Y,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
YXWWHNCQZBVZPV,2′-methylacetophenone,CC(=O)c1ccccc1C,CC(=O)c1ccccc1C,YXWWHNCQZBVZPV-UHFFFAOYSA-N,YXWWHNCQZBVZPV,YXWWHNCQZBVZPV,YXWWHNCQZBVZPV,YXWWHNCQZBVZPV,-4.468021642247516,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,10,134.178,1,1,SANDER-16084,3724,10.1021/JE700612B,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
YYZUSRORWSJGET,ethyl octanoate,CCCCCCCC(=O)OCC,CCCCCCCC(=O)OCC,YYZUSRORWSJGET-UHFFFAOYSA-N,YYZUSRORWSJGET,YYZUSRORWSJGET,YYZUSRORWSJGET,YYZUSRORWSJGET,-1.9585971639928252,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,12,172.26799999999997,1,1,SANDER-21194,2371,10.1016/J.IJMS.2006.10.016,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
YZMXEWDTXSTFIJ,"2,4-dibromo-3,5-dichloro-1-methoxybenzene",COc1cc(Cl)c(Br)c(Cl)c1Br,COc1cc(Cl)c(Br)c(Cl)c1Br,YZMXEWDTXSTFIJ-UHFFFAOYSA-N,YZMXEWDTXSTFIJ,YZMXEWDTXSTFIJ,YZMXEWDTXSTFIJ,YZMXEWDTXSTFIJ,-1.846249658720261,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,12,334.822,1,1,SANDER-42165,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
ZENOXNGFMSCLLL,vanillyl alcohol,COc1cc(CO)ccc1O,COc1cc(CO)ccc1O,ZENOXNGFMSCLLL-UHFFFAOYSA-N,ZENOXNGFMSCLLL,ZENOXNGFMSCLLL,ZENOXNGFMSCLLL,ZENOXNGFMSCLLL,-11.42766999077337,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,11,154.165,1,1,SANDER-24456,3723,10.1021/ACS.EST.9B06443,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
ZLIBICFPKPWGIZ,pyrimethanil,Cc1cc(C)nc(Nc2ccccc2)n1,Cc1cc(C)nc(Nc2ccccc2)n1,ZLIBICFPKPWGIZ-UHFFFAOYSA-N,ZLIBICFPKPWGIZ,ZLIBICFPKPWGIZ,ZLIBICFPKPWGIZ,ZLIBICFPKPWGIZ,-8.084183894106772,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,15,199.25700000000003,1,1,SANDER-26189,3506,10.26502/JESPH.96120124,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
ZNOLGFHPUIJIMJ,fenitrothion,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,ZNOLGFHPUIJIMJ,ZNOLGFHPUIJIMJ,ZNOLGFHPUIJIMJ,ZNOLGFHPUIJIMJ,-6.6500280506858855,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,17,277.238,2,2,SANDER-44782;SANDER-44783,2538;2454,10.1584/JPESTICS.18.3_201;10.1016/0045-6535(80)90086-7,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,
ZOASGOXWEHUTKZ,methyl propyl sulfide,CCCSC,CCCSC,ZOASGOXWEHUTKZ-UHFFFAOYSA-N,ZOASGOXWEHUTKZ,ZOASGOXWEHUTKZ,ZOASGOXWEHUTKZ,ZOASGOXWEHUTKZ,-1.402087752245875,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,5,90.191,1,1,SANDER-42927,3669,10.1111/J.1365-2621.1980.TB00916.X,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,
ZOKXUAHZSKEQSS,"S,S,S-tributyl phosphorotrithioate",CCCCSP(=O)(SCCCC)SCCCC,CCCCSP(=O)(SCCCC)SCCCC,ZOKXUAHZSKEQSS-UHFFFAOYSA-N,ZOKXUAHZSKEQSS,ZOKXUAHZSKEQSS,ZOKXUAHZSKEQSS,ZOKXUAHZSKEQSS,-6.719936881072535,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,17,314.5220000000001,1,1,SANDER-44726,1144,10.1002/ETC.5620090606,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
ZOWSJJBOQDKOHI,"2,2,2-trifluoroethyl ethanoate",CC(=O)OCC(F)(F)F,CC(=O)OCC(F)(F)F,ZOWSJJBOQDKOHI-UHFFFAOYSA-N,ZOWSJJBOQDKOHI,ZOWSJJBOQDKOHI,ZOWSJJBOQDKOHI,ZOWSJJBOQDKOHI,-1.5690803179488944,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,9,142.07600000000002,1,1,SANDER-32147,2803,10.1016/J.ATMOSENV.2003.10.019,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,
ZUXVGCIQOSXRJN,"3-bromo-2,5,6-trichloro-1-methoxybenzene",COc1c(Cl)c(Cl)cc(Br)c1Cl,COc1c(Cl)c(Cl)cc(Br)c1Cl,ZUXVGCIQOSXRJN-UHFFFAOYSA-N,ZUXVGCIQOSXRJN,ZUXVGCIQOSXRJN,ZUXVGCIQOSXRJN,ZUXVGCIQOSXRJN,-1.9021273169042503,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,12,290.371,1,1,SANDER-42156,1524,10.1007/S002160101077,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,
ZVJHJDDKYZXRJI,1-pyrroline,C1=NCCC1,C1=NCCC1,ZVJHJDDKYZXRJI-UHFFFAOYSA-N,ZVJHJDDKYZXRJI,ZVJHJDDKYZXRJI,ZVJHJDDKYZXRJI,ZVJHJDDKYZXRJI,-4.9090914196116735,298.15,mol m^-3 Pa^-1,1 M ideal gas to 1 M ideal-dilute aqueous,negative is favorable hydration,5,69.107,1,1,SANDER-25772,2388,10.1093/CHEMSE/3.1.57,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,
