candidate_id,candidate_name,candidate_smiles,source,match_type,match_value,source_row,source_smiles,source_connectivity_key
RHLVCLIPMVJYKS,3-octanone,CCCCCC(=O)CC,teacher_abraham,full_inchi_key,RHLVCLIPMVJYKS-UHFFFAOYSA-N,5361,CCCCCC(=O)CC,RHLVCLIPMVJYKS
RHLVCLIPMVJYKS,3-octanone,CCCCCC(=O)CC,teacher_abraham,connectivity_key,RHLVCLIPMVJYKS,5361,CCCCCC(=O)CC,RHLVCLIPMVJYKS
RHLVCLIPMVJYKS,3-octanone,CCCCCC(=O)CC,teacher_abraham,fragment_parent_key,RHLVCLIPMVJYKS,5361,CCCCCC(=O)CC,RHLVCLIPMVJYKS
RHLVCLIPMVJYKS,3-octanone,CCCCCC(=O)CC,teacher_abraham,uncharged_parent_key,RHLVCLIPMVJYKS,5361,CCCCCC(=O)CC,RHLVCLIPMVJYKS
RHLVCLIPMVJYKS,3-octanone,CCCCCC(=O)CC,teacher_abraham,canonical_tautomer_key,RHLVCLIPMVJYKS,5361,CCCCCC(=O)CC,RHLVCLIPMVJYKS
RTNLUFLDZOAXIC,octachloronaphthalene,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,full_inchi_key,RTNLUFLDZOAXIC-UHFFFAOYSA-N,5529,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,RTNLUFLDZOAXIC
RTNLUFLDZOAXIC,octachloronaphthalene,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,connectivity_key,RTNLUFLDZOAXIC,5529,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,RTNLUFLDZOAXIC
RTNLUFLDZOAXIC,octachloronaphthalene,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,fragment_parent_key,RTNLUFLDZOAXIC,5529,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,RTNLUFLDZOAXIC
RTNLUFLDZOAXIC,octachloronaphthalene,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,uncharged_parent_key,RTNLUFLDZOAXIC,5529,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,RTNLUFLDZOAXIC
RTNLUFLDZOAXIC,octachloronaphthalene,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,teacher_abraham,canonical_tautomer_key,RTNLUFLDZOAXIC,5529,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,RTNLUFLDZOAXIC
RUPAXCPQAAOIPB,"(1,1-dimethylethyl)-methanoate",CC(C)(C)OC=O,teacher_abraham,full_inchi_key,RUPAXCPQAAOIPB-UHFFFAOYSA-N,5543,CC(C)(C)OC=O,RUPAXCPQAAOIPB
RUPAXCPQAAOIPB,"(1,1-dimethylethyl)-methanoate",CC(C)(C)OC=O,teacher_abraham,connectivity_key,RUPAXCPQAAOIPB,5543,CC(C)(C)OC=O,RUPAXCPQAAOIPB
RUPAXCPQAAOIPB,"(1,1-dimethylethyl)-methanoate",CC(C)(C)OC=O,teacher_abraham,fragment_parent_key,RUPAXCPQAAOIPB,5543,CC(C)(C)OC=O,RUPAXCPQAAOIPB
RUPAXCPQAAOIPB,"(1,1-dimethylethyl)-methanoate",CC(C)(C)OC=O,teacher_abraham,uncharged_parent_key,RUPAXCPQAAOIPB,5543,CC(C)(C)OC=O,RUPAXCPQAAOIPB
RUPAXCPQAAOIPB,"(1,1-dimethylethyl)-methanoate",CC(C)(C)OC=O,teacher_abraham,canonical_tautomer_key,RUPAXCPQAAOIPB,5543,CC(C)(C)OC=O,RUPAXCPQAAOIPB
SSNXYMVLSOMJLU,"1,3-dichloro-5-methoxybenzene",COc1cc(Cl)cc(Cl)c1,teacher_abraham,full_inchi_key,SSNXYMVLSOMJLU-UHFFFAOYSA-N,5828,COc1cc(Cl)cc(Cl)c1,SSNXYMVLSOMJLU
SSNXYMVLSOMJLU,"1,3-dichloro-5-methoxybenzene",COc1cc(Cl)cc(Cl)c1,teacher_abraham,connectivity_key,SSNXYMVLSOMJLU,5828,COc1cc(Cl)cc(Cl)c1,SSNXYMVLSOMJLU
SSNXYMVLSOMJLU,"1,3-dichloro-5-methoxybenzene",COc1cc(Cl)cc(Cl)c1,teacher_abraham,fragment_parent_key,SSNXYMVLSOMJLU,5828,COc1cc(Cl)cc(Cl)c1,SSNXYMVLSOMJLU
SSNXYMVLSOMJLU,"1,3-dichloro-5-methoxybenzene",COc1cc(Cl)cc(Cl)c1,teacher_abraham,uncharged_parent_key,SSNXYMVLSOMJLU,5828,COc1cc(Cl)cc(Cl)c1,SSNXYMVLSOMJLU
SSNXYMVLSOMJLU,"1,3-dichloro-5-methoxybenzene",COc1cc(Cl)cc(Cl)c1,teacher_abraham,canonical_tautomer_key,SSNXYMVLSOMJLU,5828,COc1cc(Cl)cc(Cl)c1,SSNXYMVLSOMJLU
STNJBCKSHOAVAJ,2-methylpropenal,C=C(C)C=O,teacher_abraham,full_inchi_key,STNJBCKSHOAVAJ-UHFFFAOYSA-N,5841,C=C(C)C=O,STNJBCKSHOAVAJ
STNJBCKSHOAVAJ,2-methylpropenal,C=C(C)C=O,teacher_abraham,connectivity_key,STNJBCKSHOAVAJ,5841,C=C(C)C=O,STNJBCKSHOAVAJ
STNJBCKSHOAVAJ,2-methylpropenal,C=C(C)C=O,teacher_abraham,fragment_parent_key,STNJBCKSHOAVAJ,5841,C=C(C)C=O,STNJBCKSHOAVAJ
STNJBCKSHOAVAJ,2-methylpropenal,C=C(C)C=O,teacher_abraham,uncharged_parent_key,STNJBCKSHOAVAJ,5841,C=C(C)C=O,STNJBCKSHOAVAJ
STNJBCKSHOAVAJ,2-methylpropenal,C=C(C)C=O,teacher_abraham,canonical_tautomer_key,STNJBCKSHOAVAJ,5841,C=C(C)C=O,STNJBCKSHOAVAJ
SXKBHOQOOGRFJF,"1,2,4-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)cc1Cl,teacher_abraham,full_inchi_key,SXKBHOQOOGRFJF-UHFFFAOYSA-N,5901,COc1cc(Cl)c(Cl)cc1Cl,SXKBHOQOOGRFJF
SXKBHOQOOGRFJF,"1,2,4-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)cc1Cl,teacher_abraham,connectivity_key,SXKBHOQOOGRFJF,5901,COc1cc(Cl)c(Cl)cc1Cl,SXKBHOQOOGRFJF
SXKBHOQOOGRFJF,"1,2,4-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)cc1Cl,teacher_abraham,fragment_parent_key,SXKBHOQOOGRFJF,5901,COc1cc(Cl)c(Cl)cc1Cl,SXKBHOQOOGRFJF
SXKBHOQOOGRFJF,"1,2,4-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)cc1Cl,teacher_abraham,uncharged_parent_key,SXKBHOQOOGRFJF,5901,COc1cc(Cl)c(Cl)cc1Cl,SXKBHOQOOGRFJF
SXKBHOQOOGRFJF,"1,2,4-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)cc1Cl,teacher_abraham,canonical_tautomer_key,SXKBHOQOOGRFJF,5901,COc1cc(Cl)c(Cl)cc1Cl,SXKBHOQOOGRFJF
UBJVUCKUDDKUJF,"3,3'-thiobis-1-propene",C=CCSCC=C,teacher_abraham,full_inchi_key,UBJVUCKUDDKUJF-UHFFFAOYSA-N,6040,C=CCSCC=C,UBJVUCKUDDKUJF
UBJVUCKUDDKUJF,"3,3'-thiobis-1-propene",C=CCSCC=C,teacher_abraham,connectivity_key,UBJVUCKUDDKUJF,6040,C=CCSCC=C,UBJVUCKUDDKUJF
UBJVUCKUDDKUJF,"3,3'-thiobis-1-propene",C=CCSCC=C,teacher_abraham,fragment_parent_key,UBJVUCKUDDKUJF,6040,C=CCSCC=C,UBJVUCKUDDKUJF
UBJVUCKUDDKUJF,"3,3'-thiobis-1-propene",C=CCSCC=C,teacher_abraham,uncharged_parent_key,UBJVUCKUDDKUJF,6040,C=CCSCC=C,UBJVUCKUDDKUJF
UBJVUCKUDDKUJF,"3,3'-thiobis-1-propene",C=CCSCC=C,teacher_abraham,canonical_tautomer_key,UBJVUCKUDDKUJF,6040,C=CCSCC=C,UBJVUCKUDDKUJF
UHEPJGULSIKKTP,6-methyl-5-hepten-2-one,CC(=O)CCC=C(C)C,teacher_abraham,full_inchi_key,UHEPJGULSIKKTP-UHFFFAOYSA-N,6105,CC(=O)CCC=C(C)C,UHEPJGULSIKKTP
UHEPJGULSIKKTP,6-methyl-5-hepten-2-one,CC(=O)CCC=C(C)C,teacher_abraham,connectivity_key,UHEPJGULSIKKTP,6105,CC(=O)CCC=C(C)C,UHEPJGULSIKKTP
UHEPJGULSIKKTP,6-methyl-5-hepten-2-one,CC(=O)CCC=C(C)C,teacher_abraham,fragment_parent_key,UHEPJGULSIKKTP,6105,CC(=O)CCC=C(C)C,UHEPJGULSIKKTP
UHEPJGULSIKKTP,6-methyl-5-hepten-2-one,CC(=O)CCC=C(C)C,teacher_abraham,uncharged_parent_key,UHEPJGULSIKKTP,6105,CC(=O)CCC=C(C)C,UHEPJGULSIKKTP
UHEPJGULSIKKTP,6-methyl-5-hepten-2-one,CC(=O)CCC=C(C)C,teacher_abraham,canonical_tautomer_key,UHEPJGULSIKKTP,6105,CC(=O)CCC=C(C)C,UHEPJGULSIKKTP
UIHCLUNTQKBZGK,3-methyl-2-pentanone,CCC(C)C(C)=O,teacher_abraham,full_inchi_key,UIHCLUNTQKBZGK-UHFFFAOYSA-N,6115,CCC(C)C(C)=O,UIHCLUNTQKBZGK
UIHCLUNTQKBZGK,3-methyl-2-pentanone,CCC(C)C(C)=O,teacher_abraham,connectivity_key,UIHCLUNTQKBZGK,6115,CCC(C)C(C)=O,UIHCLUNTQKBZGK
UIHCLUNTQKBZGK,3-methyl-2-pentanone,CCC(C)C(C)=O,teacher_abraham,fragment_parent_key,UIHCLUNTQKBZGK,6115,CCC(C)C(C)=O,UIHCLUNTQKBZGK
UIHCLUNTQKBZGK,3-methyl-2-pentanone,CCC(C)C(C)=O,teacher_abraham,uncharged_parent_key,UIHCLUNTQKBZGK,6115,CCC(C)C(C)=O,UIHCLUNTQKBZGK
UIHCLUNTQKBZGK,3-methyl-2-pentanone,CCC(C)C(C)=O,teacher_abraham,canonical_tautomer_key,UIHCLUNTQKBZGK,6115,CCC(C)C(C)=O,UIHCLUNTQKBZGK
UJIGKESMIPTWJH,"1,3-dichloro-1,1,2,2,3-pentafluoro-propane",FC(Cl)C(F)(F)C(F)(F)Cl,teacher_abraham,full_inchi_key,UJIGKESMIPTWJH-UHFFFAOYSA-N,6131,FC(Cl)C(F)(F)C(F)(F)Cl,UJIGKESMIPTWJH
UJIGKESMIPTWJH,"1,3-dichloro-1,1,2,2,3-pentafluoro-propane",FC(Cl)C(F)(F)C(F)(F)Cl,teacher_abraham,connectivity_key,UJIGKESMIPTWJH,6131,FC(Cl)C(F)(F)C(F)(F)Cl,UJIGKESMIPTWJH
UJIGKESMIPTWJH,"1,3-dichloro-1,1,2,2,3-pentafluoro-propane",FC(Cl)C(F)(F)C(F)(F)Cl,teacher_abraham,fragment_parent_key,UJIGKESMIPTWJH,6131,FC(Cl)C(F)(F)C(F)(F)Cl,UJIGKESMIPTWJH
UJIGKESMIPTWJH,"1,3-dichloro-1,1,2,2,3-pentafluoro-propane",FC(Cl)C(F)(F)C(F)(F)Cl,teacher_abraham,uncharged_parent_key,UJIGKESMIPTWJH,6131,FC(Cl)C(F)(F)C(F)(F)Cl,UJIGKESMIPTWJH
UJIGKESMIPTWJH,"1,3-dichloro-1,1,2,2,3-pentafluoro-propane",FC(Cl)C(F)(F)C(F)(F)Cl,teacher_abraham,canonical_tautomer_key,UJIGKESMIPTWJH,6131,FC(Cl)C(F)(F)C(F)(F)Cl,UJIGKESMIPTWJH
UXFSPRAGHGMRSQ,2-isobutyl-3-methoxypyrazine,COc1nccnc1CC(C)C,teacher_abraham,full_inchi_key,UXFSPRAGHGMRSQ-UHFFFAOYSA-N,6304,COc1nccnc1CC(C)C,UXFSPRAGHGMRSQ
UXFSPRAGHGMRSQ,2-isobutyl-3-methoxypyrazine,COc1nccnc1CC(C)C,teacher_abraham,connectivity_key,UXFSPRAGHGMRSQ,6304,COc1nccnc1CC(C)C,UXFSPRAGHGMRSQ
UXFSPRAGHGMRSQ,2-isobutyl-3-methoxypyrazine,COc1nccnc1CC(C)C,teacher_abraham,fragment_parent_key,UXFSPRAGHGMRSQ,6304,COc1nccnc1CC(C)C,UXFSPRAGHGMRSQ
UXFSPRAGHGMRSQ,2-isobutyl-3-methoxypyrazine,COc1nccnc1CC(C)C,teacher_abraham,uncharged_parent_key,UXFSPRAGHGMRSQ,6304,COc1nccnc1CC(C)C,UXFSPRAGHGMRSQ
UXFSPRAGHGMRSQ,2-isobutyl-3-methoxypyrazine,COc1nccnc1CC(C)C,teacher_abraham,canonical_tautomer_key,UXFSPRAGHGMRSQ,6304,COc1nccnc1CC(C)C,UXFSPRAGHGMRSQ
UZYYBZNZSSNYSA,"2,3,6-trichloromethylbenzene",Cc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,full_inchi_key,UZYYBZNZSSNYSA-UHFFFAOYSA-N,6335,Cc1c(Cl)ccc(Cl)c1Cl,UZYYBZNZSSNYSA
UZYYBZNZSSNYSA,"2,3,6-trichloromethylbenzene",Cc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,connectivity_key,UZYYBZNZSSNYSA,6335,Cc1c(Cl)ccc(Cl)c1Cl,UZYYBZNZSSNYSA
UZYYBZNZSSNYSA,"2,3,6-trichloromethylbenzene",Cc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,fragment_parent_key,UZYYBZNZSSNYSA,6335,Cc1c(Cl)ccc(Cl)c1Cl,UZYYBZNZSSNYSA
UZYYBZNZSSNYSA,"2,3,6-trichloromethylbenzene",Cc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,uncharged_parent_key,UZYYBZNZSSNYSA,6335,Cc1c(Cl)ccc(Cl)c1Cl,UZYYBZNZSSNYSA
UZYYBZNZSSNYSA,"2,3,6-trichloromethylbenzene",Cc1c(Cl)ccc(Cl)c1Cl,teacher_abraham,canonical_tautomer_key,UZYYBZNZSSNYSA,6335,Cc1c(Cl)ccc(Cl)c1Cl,UZYYBZNZSSNYSA
VISJRVXHPNMYRH,"1,2-dichloro-4-methoxybenzene",COc1ccc(Cl)c(Cl)c1,teacher_abraham,full_inchi_key,VISJRVXHPNMYRH-UHFFFAOYSA-N,6462,COc1ccc(Cl)c(Cl)c1,VISJRVXHPNMYRH
VISJRVXHPNMYRH,"1,2-dichloro-4-methoxybenzene",COc1ccc(Cl)c(Cl)c1,teacher_abraham,connectivity_key,VISJRVXHPNMYRH,6462,COc1ccc(Cl)c(Cl)c1,VISJRVXHPNMYRH
VISJRVXHPNMYRH,"1,2-dichloro-4-methoxybenzene",COc1ccc(Cl)c(Cl)c1,teacher_abraham,fragment_parent_key,VISJRVXHPNMYRH,6462,COc1ccc(Cl)c(Cl)c1,VISJRVXHPNMYRH
VISJRVXHPNMYRH,"1,2-dichloro-4-methoxybenzene",COc1ccc(Cl)c(Cl)c1,teacher_abraham,uncharged_parent_key,VISJRVXHPNMYRH,6462,COc1ccc(Cl)c(Cl)c1,VISJRVXHPNMYRH
VISJRVXHPNMYRH,"1,2-dichloro-4-methoxybenzene",COc1ccc(Cl)c(Cl)c1,teacher_abraham,canonical_tautomer_key,VISJRVXHPNMYRH,6462,COc1ccc(Cl)c(Cl)c1,VISJRVXHPNMYRH
VJZRCIYSYVGDMU,"1,4,6,7-tetrachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,teacher_abraham,full_inchi_key,VJZRCIYSYVGDMU-UHFFFAOYSA-N,6474,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,VJZRCIYSYVGDMU
VJZRCIYSYVGDMU,"1,4,6,7-tetrachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,teacher_abraham,connectivity_key,VJZRCIYSYVGDMU,6474,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,VJZRCIYSYVGDMU
VJZRCIYSYVGDMU,"1,4,6,7-tetrachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,teacher_abraham,fragment_parent_key,VJZRCIYSYVGDMU,6474,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,VJZRCIYSYVGDMU
VJZRCIYSYVGDMU,"1,4,6,7-tetrachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,teacher_abraham,uncharged_parent_key,VJZRCIYSYVGDMU,6474,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,VJZRCIYSYVGDMU
VJZRCIYSYVGDMU,"1,4,6,7-tetrachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,teacher_abraham,canonical_tautomer_key,VJZRCIYSYVGDMU,6474,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,VJZRCIYSYVGDMU
VQSNXLCFFHGXTI,"1,4,5-trichloronaphthalene",Clc1ccc(Cl)c2c(Cl)cccc12,teacher_abraham,full_inchi_key,VQSNXLCFFHGXTI-UHFFFAOYSA-N,6572,Clc1ccc(Cl)c2c(Cl)cccc12,VQSNXLCFFHGXTI
VQSNXLCFFHGXTI,"1,4,5-trichloronaphthalene",Clc1ccc(Cl)c2c(Cl)cccc12,teacher_abraham,connectivity_key,VQSNXLCFFHGXTI,6572,Clc1ccc(Cl)c2c(Cl)cccc12,VQSNXLCFFHGXTI
VQSNXLCFFHGXTI,"1,4,5-trichloronaphthalene",Clc1ccc(Cl)c2c(Cl)cccc12,teacher_abraham,fragment_parent_key,VQSNXLCFFHGXTI,6572,Clc1ccc(Cl)c2c(Cl)cccc12,VQSNXLCFFHGXTI
VQSNXLCFFHGXTI,"1,4,5-trichloronaphthalene",Clc1ccc(Cl)c2c(Cl)cccc12,teacher_abraham,uncharged_parent_key,VQSNXLCFFHGXTI,6572,Clc1ccc(Cl)c2c(Cl)cccc12,VQSNXLCFFHGXTI
VQSNXLCFFHGXTI,"1,4,5-trichloronaphthalene",Clc1ccc(Cl)c2c(Cl)cccc12,teacher_abraham,canonical_tautomer_key,VQSNXLCFFHGXTI,6572,Clc1ccc(Cl)c2c(Cl)cccc12,VQSNXLCFFHGXTI
VVJKKWFAADXIJK,2-propen-1-amine,C=CCN,teacher_abraham,full_inchi_key,VVJKKWFAADXIJK-UHFFFAOYSA-N,6620,C=CCN,VVJKKWFAADXIJK
VVJKKWFAADXIJK,2-propen-1-amine,C=CCN,teacher_abraham,connectivity_key,VVJKKWFAADXIJK,6620,C=CCN,VVJKKWFAADXIJK
VVJKKWFAADXIJK,2-propen-1-amine,C=CCN,teacher_abraham,fragment_parent_key,VVJKKWFAADXIJK,6620,C=CCN,VVJKKWFAADXIJK
VVJKKWFAADXIJK,2-propen-1-amine,C=CCN,teacher_abraham,uncharged_parent_key,VVJKKWFAADXIJK,6620,C=CCN,VVJKKWFAADXIJK
VVJKKWFAADXIJK,2-propen-1-amine,C=CCN,teacher_abraham,canonical_tautomer_key,VVJKKWFAADXIJK,6620,C=CCN,VVJKKWFAADXIJK
WCVOGSZTONGSQY,"1,3,5-trichloro-2-methoxybenzene",COc1c(Cl)cc(Cl)cc1Cl,teacher_abraham,full_inchi_key,WCVOGSZTONGSQY-UHFFFAOYSA-N,6707,COc1c(Cl)cc(Cl)cc1Cl,WCVOGSZTONGSQY
WCVOGSZTONGSQY,"1,3,5-trichloro-2-methoxybenzene",COc1c(Cl)cc(Cl)cc1Cl,teacher_abraham,connectivity_key,WCVOGSZTONGSQY,6707,COc1c(Cl)cc(Cl)cc1Cl,WCVOGSZTONGSQY
WCVOGSZTONGSQY,"1,3,5-trichloro-2-methoxybenzene",COc1c(Cl)cc(Cl)cc1Cl,teacher_abraham,fragment_parent_key,WCVOGSZTONGSQY,6707,COc1c(Cl)cc(Cl)cc1Cl,WCVOGSZTONGSQY
WCVOGSZTONGSQY,"1,3,5-trichloro-2-methoxybenzene",COc1c(Cl)cc(Cl)cc1Cl,teacher_abraham,uncharged_parent_key,WCVOGSZTONGSQY,6707,COc1c(Cl)cc(Cl)cc1Cl,WCVOGSZTONGSQY
WCVOGSZTONGSQY,"1,3,5-trichloro-2-methoxybenzene",COc1c(Cl)cc(Cl)cc1Cl,teacher_abraham,canonical_tautomer_key,WCVOGSZTONGSQY,6707,COc1c(Cl)cc(Cl)cc1Cl,WCVOGSZTONGSQY
WMMFIDNWZNCBCT,"1,2,4,5-tetrachloro-3-methoxybenzene",COc1c(Cl)c(Cl)cc(Cl)c1Cl,teacher_abraham,full_inchi_key,WMMFIDNWZNCBCT-UHFFFAOYSA-N,6868,COc1c(Cl)c(Cl)cc(Cl)c1Cl,WMMFIDNWZNCBCT
WMMFIDNWZNCBCT,"1,2,4,5-tetrachloro-3-methoxybenzene",COc1c(Cl)c(Cl)cc(Cl)c1Cl,teacher_abraham,connectivity_key,WMMFIDNWZNCBCT,6868,COc1c(Cl)c(Cl)cc(Cl)c1Cl,WMMFIDNWZNCBCT
WMMFIDNWZNCBCT,"1,2,4,5-tetrachloro-3-methoxybenzene",COc1c(Cl)c(Cl)cc(Cl)c1Cl,teacher_abraham,fragment_parent_key,WMMFIDNWZNCBCT,6868,COc1c(Cl)c(Cl)cc(Cl)c1Cl,WMMFIDNWZNCBCT
WMMFIDNWZNCBCT,"1,2,4,5-tetrachloro-3-methoxybenzene",COc1c(Cl)c(Cl)cc(Cl)c1Cl,teacher_abraham,uncharged_parent_key,WMMFIDNWZNCBCT,6868,COc1c(Cl)c(Cl)cc(Cl)c1Cl,WMMFIDNWZNCBCT
WMMFIDNWZNCBCT,"1,2,4,5-tetrachloro-3-methoxybenzene",COc1c(Cl)c(Cl)cc(Cl)c1Cl,teacher_abraham,canonical_tautomer_key,WMMFIDNWZNCBCT,6868,COc1c(Cl)c(Cl)cc(Cl)c1Cl,WMMFIDNWZNCBCT
WNYADZVDBIBLJJ,N-nitrosopyrrolidine,O=NN1CCCC1,teacher_abraham,full_inchi_key,WNYADZVDBIBLJJ-UHFFFAOYSA-N,6890,O=NN1CCCC1,WNYADZVDBIBLJJ
WNYADZVDBIBLJJ,N-nitrosopyrrolidine,O=NN1CCCC1,teacher_abraham,connectivity_key,WNYADZVDBIBLJJ,6890,O=NN1CCCC1,WNYADZVDBIBLJJ
WNYADZVDBIBLJJ,N-nitrosopyrrolidine,O=NN1CCCC1,teacher_abraham,fragment_parent_key,WNYADZVDBIBLJJ,6890,O=NN1CCCC1,WNYADZVDBIBLJJ
WNYADZVDBIBLJJ,N-nitrosopyrrolidine,O=NN1CCCC1,teacher_abraham,uncharged_parent_key,WNYADZVDBIBLJJ,6890,O=NN1CCCC1,WNYADZVDBIBLJJ
WNYADZVDBIBLJJ,N-nitrosopyrrolidine,O=NN1CCCC1,teacher_abraham,canonical_tautomer_key,WNYADZVDBIBLJJ,6890,O=NN1CCCC1,WNYADZVDBIBLJJ
WUOACPNHFRMFPN,2-(4-methyl-3-cyclohexen-1-yl)-2-propanol,CC1=CCC(C(C)(C)O)CC1,teacher_abraham,full_inchi_key,WUOACPNHFRMFPN-UHFFFAOYSA-N,6968,CC1=CCC(C(C)(C)O)CC1,WUOACPNHFRMFPN
WUOACPNHFRMFPN,2-(4-methyl-3-cyclohexen-1-yl)-2-propanol,CC1=CCC(C(C)(C)O)CC1,teacher_abraham,connectivity_key,WUOACPNHFRMFPN,6968,CC1=CCC(C(C)(C)O)CC1,WUOACPNHFRMFPN
WUOACPNHFRMFPN,2-(4-methyl-3-cyclohexen-1-yl)-2-propanol,CC1=CCC(C(C)(C)O)CC1,teacher_abraham,fragment_parent_key,WUOACPNHFRMFPN,6968,CC1=CCC(C(C)(C)O)CC1,WUOACPNHFRMFPN
WUOACPNHFRMFPN,2-(4-methyl-3-cyclohexen-1-yl)-2-propanol,CC1=CCC(C(C)(C)O)CC1,teacher_abraham,uncharged_parent_key,WUOACPNHFRMFPN,6968,CC1=CCC(C(C)(C)O)CC1,WUOACPNHFRMFPN
WUOACPNHFRMFPN,2-(4-methyl-3-cyclohexen-1-yl)-2-propanol,CC1=CCC(C(C)(C)O)CC1,teacher_abraham,canonical_tautomer_key,WUOACPNHFRMFPN,6968,CC1=CCC(C(C)(C)O)CC1,WUOACPNHFRMFPN
WYLDWCYZCFRVRH,"1,2,4,5,7-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,teacher_abraham,full_inchi_key,WYLDWCYZCFRVRH-UHFFFAOYSA-N,7019,Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,WYLDWCYZCFRVRH
WYLDWCYZCFRVRH,"1,2,4,5,7-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,teacher_abraham,connectivity_key,WYLDWCYZCFRVRH,7019,Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,WYLDWCYZCFRVRH
WYLDWCYZCFRVRH,"1,2,4,5,7-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,teacher_abraham,fragment_parent_key,WYLDWCYZCFRVRH,7019,Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,WYLDWCYZCFRVRH
WYLDWCYZCFRVRH,"1,2,4,5,7-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,teacher_abraham,uncharged_parent_key,WYLDWCYZCFRVRH,7019,Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,WYLDWCYZCFRVRH
WYLDWCYZCFRVRH,"1,2,4,5,7-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,teacher_abraham,canonical_tautomer_key,WYLDWCYZCFRVRH,7019,Clc1cc(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1,WYLDWCYZCFRVRH
YGHRJJRRZDOVPD,3-methylbutanal,CC(C)CC=O,teacher_abraham,full_inchi_key,YGHRJJRRZDOVPD-UHFFFAOYSA-N,7512,CC(C)CC=O,YGHRJJRRZDOVPD
YGHRJJRRZDOVPD,3-methylbutanal,CC(C)CC=O,teacher_abraham,connectivity_key,YGHRJJRRZDOVPD,7512,CC(C)CC=O,YGHRJJRRZDOVPD
YGHRJJRRZDOVPD,3-methylbutanal,CC(C)CC=O,teacher_abraham,fragment_parent_key,YGHRJJRRZDOVPD,7512,CC(C)CC=O,YGHRJJRRZDOVPD
YGHRJJRRZDOVPD,3-methylbutanal,CC(C)CC=O,teacher_abraham,uncharged_parent_key,YGHRJJRRZDOVPD,7512,CC(C)CC=O,YGHRJJRRZDOVPD
YGHRJJRRZDOVPD,3-methylbutanal,CC(C)CC=O,teacher_abraham,canonical_tautomer_key,YGHRJJRRZDOVPD,7512,CC(C)CC=O,YGHRJJRRZDOVPD
YORCIIVHUBAYBQ,3-bromo-1-propyne,C#CCBr,teacher_abraham,full_inchi_key,YORCIIVHUBAYBQ-UHFFFAOYSA-N,7620,C#CCBr,YORCIIVHUBAYBQ
YORCIIVHUBAYBQ,3-bromo-1-propyne,C#CCBr,teacher_abraham,connectivity_key,YORCIIVHUBAYBQ,7620,C#CCBr,YORCIIVHUBAYBQ
