pool,pool_index,molecule_id,connectivity_key,canonical_smiles,primary_family,scaffold_key,butina_cluster_0_70
public,549,MMKRHZKQPFCLLS-UHFFFAOYSA-N,MMKRHZKQPFCLLS,CCCCCCCCCCCCCC(=O)OCC,ester,ACYCLIC::ester,10
public,550,MNDIARAMWBIKFW-UHFFFAOYSA-N,MNDIARAMWBIKFW,CCCCCCBr,other,ACYCLIC::other,12
public,551,MNWFXJYAOYHMED-UHFFFAOYSA-N,MNWFXJYAOYHMED,CCCCCCC(=O)O,carboxylic_acid,ACYCLIC::carboxylic_acid,27
public,552,MNZAKDODWSQONA-UHFFFAOYSA-N,MNZAKDODWSQONA,CCCCP(=O)(CCCC)CCCC,other,ACYCLIC::other,49
public,553,MOYAFQVGZZPNRA-UHFFFAOYSA-N,MOYAFQVGZZPNRA,CC1=CCC(=C(C)C)CC1,alkene_or_diene,C=C1CC=CCC1,92
public,554,MPPPKRYCTPRNTB-UHFFFAOYSA-N,MPPPKRYCTPRNTB,CCCCBr,other,ACYCLIC::other,12
public,555,MQHNKCZKNAJROC-UHFFFAOYSA-N,MQHNKCZKNAJROC,CCCOC(=O)c1ccccc1C(=O)OCCC,ester,c1ccccc1,2
public,556,MQIUGAXCHLFZKX-UHFFFAOYSA-N,MQIUGAXCHLFZKX,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,ester,c1ccccc1,2
public,557,MSKAAAQKUMGUHK-UHFFFAOYSA-N,MSKAAAQKUMGUHK,O=C(c1ccccc1)N(O)c1cccc(Cl)c1,amide,O=C(Nc1ccccc1)c1ccccc1,623
public,558,MSUBVJBCMVEPII-UHFFFAOYSA-N,MSUBVJBCMVEPII,CCCCCCCCCC(=O)c1c(C)[nH]n(-c2ccccc2)c1=O,ketone,O=c1cc[nH]n1-c1ccccc1,11
public,559,MTCPZNVSDFCBBE-UHFFFAOYSA-N,MTCPZNVSDFCBBE,Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,80
public,560,MTLMVEWEYZFYTH-UHFFFAOYSA-N,MTLMVEWEYZFYTH,Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,621
public,561,MTZQAGJQAFMTAQ-UHFFFAOYSA-N,MTZQAGJQAFMTAQ,CCOC(=O)c1ccccc1,ester,c1ccccc1,620
public,562,MUMQYXACQUZOFP-LBPRGKRZSA-N,MUMQYXACQUZOFP,CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O,amide,O=C1NC(=O)c2ccccc21,619
public,563,MURWRBWZIMXKGC-UHFFFAOYSA-N,MURWRBWZIMXKGC,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCC,ester,c1ccccc1,2
public,564,MVPPADPHJFYWMZ-UHFFFAOYSA-N,MVPPADPHJFYWMZ,Clc1ccccc1,carbocyclic_aromatic,c1ccccc1,618
public,565,MVWHGTYKUMDIHL-UHFFFAOYSA-N,MVWHGTYKUMDIHL,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,617
public,566,MWKFXSUHUHTGQN-UHFFFAOYSA-N,MWKFXSUHUHTGQN,CCCCCCCCCCO,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,3
public,567,MWOOGOJBHIARFG-UHFFFAOYSA-N,MWOOGOJBHIARFG,COc1cc(C=O)ccc1O,aldehyde,c1ccccc1,91
public,568,MWWATHDPGQKSAR-UHFFFAOYSA-N,MWWATHDPGQKSAR,C#CC,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,616
public,569,MXDMETWAEGIFOE-UHFFFAOYSA-N,MXDMETWAEGIFOE,C=CC1(C)CCC(C(C)C)=CC1C(=C)C,alkene_or_diene,C1=CCCCC1,615
public,570,MXWJVTOOROXGIU-UHFFFAOYSA-N,MXWJVTOOROXGIU,CCNc1nc(Cl)nc(NC(C)C)n1,amine,c1ncncn1,41
public,571,MYMOFIZGZYHOMD-UHFFFAOYSA-N,MYMOFIZGZYHOMD,O=O,other,ACYCLIC::other,614
public,572,MZZBPDKVEFVLFF-UHFFFAOYSA-N,MZZBPDKVEFVLFF,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,amine,c1ncncn1,613
public,573,NALZTFARIYUCBY-UHFFFAOYSA-N,NALZTFARIYUCBY,CCCC[N+](=O)[O-],amine,ACYCLIC::amine,89
public,574,NAMYKGVDVNBCFQ-UHFFFAOYSA-N,NAMYKGVDVNBCFQ,CC(C)Br,other,ACYCLIC::other,612
public,575,NAQWICRLNQSPPW-UHFFFAOYSA-N,NAQWICRLNQSPPW,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,carbocyclic_aromatic,c1ccc2ccccc2c1,611
public,576,NBFMTHWVRBOVPE-UHFFFAOYSA-N,NBFMTHWVRBOVPE,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,ether,c1ccc2c(c1)Oc1ccccc1O2,88
public,577,NBQCNZYJJMBDKY-UHFFFAOYSA-N,NBQCNZYJJMBDKY,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,aromatic_heterocycle,O=c1cc[nH]c(=O)[nH]1,609
public,578,NBRKLOOSMBRFMH-UHFFFAOYSA-N,NBRKLOOSMBRFMH,CC(C)(C)Cl,other,ACYCLIC::other,34
public,579,NBVXSUQYWXRMNV-UHFFFAOYSA-N,NBVXSUQYWXRMNV,CF,other,ACYCLIC::other,608
public,580,NCBZRJODKRCREW-UHFFFAOYSA-N,NCBZRJODKRCREW,COc1cccc(N)c1,ether,c1ccccc1,607
public,581,NDOGLIPWGGRQCO-UHFFFAOYSA-N,NDOGLIPWGGRQCO,CCC(=O)CC(C)=O,ketone,ACYCLIC::ketone,606
public,582,NDVASEGYNIMXJL-UHFFFAOYSA-N,NDVASEGYNIMXJL,C=C1CCC2(C(C)C)CC12,alkene_or_diene,C=C1CCC2CC12,605
public,583,NDVWOBYBJYUSMF-UHFFFAOYSA-N,NDVWOBYBJYUSMF,CC1CCCCC1O,alcohol_or_phenol,C1CCCCC1,604
public,584,NEHMKBQYUWJMIP-UHFFFAOYSA-N,NEHMKBQYUWJMIP,CCl,other,ACYCLIC::other,603
public,585,NFACJZMKEDPNKN-GSVOUGTGSA-N,NFACJZMKEDPNKN,COP(=O)(OC)[C@@H](O)C(Cl)(Cl)Cl,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,602
public,586,NFBOHOGPQUYFRF-UHFFFAOYSA-N,NFBOHOGPQUYFRF,c1ccc2c(c1)Oc1ccccc1O2,ether,c1ccc2c(c1)Oc1ccccc1O2,601
public,587,NFLGAXVYCFJBMK-BDAKNGLRSA-N,NFLGAXVYCFJBMK,CC(C)[C@@H]1CC[C@@H](C)CC1=O,ketone,O=C1CCCCC1,600
public,588,NFYWZJFDZXGDJZ-UHFFFAOYSA-N,NFYWZJFDZXGDJZ,C=C(C)C1CC=C(C)C(OC(=O)CCC)C1,ester,C1=CCCCC1,46
public,589,NGAZZOYFWWSOGK-UHFFFAOYSA-N,NGAZZOYFWWSOGK,CCCCC(=O)CC,ketone,ACYCLIC::ketone,599
public,590,NGDNVOAEIVQRFH-UHFFFAOYSA-N,NGDNVOAEIVQRFH,CCCCCCCC(C)O,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,24
public,591,NGXUJKBJBFLCAR-UHFFFAOYSA-N,NGXUJKBJBFLCAR,CN(Cc1ccccc1)N=O,amine,c1ccccc1,598
public,592,NHDODQWIKUYWMW-UHFFFAOYSA-N,NHDODQWIKUYWMW,Clc1ccc(Br)cc1,carbocyclic_aromatic,c1ccccc1,597
public,593,NHTMVDHEPJAVLT-UHFFFAOYSA-N,NHTMVDHEPJAVLT,CC(C)CC(C)(C)C,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,596
public,594,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,NIHNNTQXNPWCJQ,c1ccc2c(c1)Cc1ccccc1-2,carbocyclic_aromatic,c1ccc2c(c1)Cc1ccccc1-2,595
public,595,NKDDWNXOKDWJAK-UHFFFAOYSA-N,NKDDWNXOKDWJAK,COCOC,ether,ACYCLIC::ether,594
public,596,NKTOLZVEWDHZMU-UHFFFAOYSA-N,NKTOLZVEWDHZMU,Cc1ccc(C)c(O)c1,alcohol_or_phenol,c1ccccc1,593
public,597,NLHHRLWOUZZQLW-UHFFFAOYSA-N,NLHHRLWOUZZQLW,C=CC#N,alkene_or_diene,ACYCLIC::alkene_or_diene,592
public,598,NNIUGFWCIDVDCZ-UHFFFAOYSA-N,NNIUGFWCIDVDCZ,CCCCC(=O)CC(=O)CCCC,ketone,ACYCLIC::ketone,28
public,599,NOOLISFMXDJSKH-KXUCPTDWSA-N,NOOLISFMXDJSKH,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,alcohol_or_phenol,C1CCCCC1,590
public,600,NPEIUNVTLXEOLT-UHFFFAOYSA-N,NPEIUNVTLXEOLT,COC(CCl)(OC)OC,ether,ACYCLIC::ether,589
public,601,NPNPZTNLOVBDOC-UHFFFAOYSA-N,NPNPZTNLOVBDOC,CC(F)F,other,ACYCLIC::other,588
public,602,NPWMZOGDXOFZIN-UHFFFAOYSA-N,NPWMZOGDXOFZIN,CCSc1nc(NC(C)C)nc(NC(C)C)n1,amine,c1ncncn1,586
public,603,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,NQPDZGIKBAWPEJ,CCCCC(=O)O,carboxylic_acid,ACYCLIC::carboxylic_acid,27
public,604,NQRYJNQNLNOLGT-UHFFFAOYSA-N,NQRYJNQNLNOLGT,C1CCNCC1,amine,C1CCNCC1,37
public,605,NRGGMCIBEHEAIL-UHFFFAOYSA-N,NRGGMCIBEHEAIL,CCc1ccccn1,aromatic_heterocycle,c1ccncc1,585
public,606,NSPMIYGKQJPBQR-UHFFFAOYSA-N,NSPMIYGKQJPBQR,c1nc[nH]n1,aromatic_heterocycle,c1nc[nH]n1,584
public,607,NTIZESTWPVYFNL-UHFFFAOYSA-N,NTIZESTWPVYFNL,CC(=O)CC(C)C,ketone,ACYCLIC::ketone,581
public,608,NTPLXRHDUXRPNE-UHFFFAOYSA-N,NTPLXRHDUXRPNE,COc1ccc(C(C)=O)cc1,ketone,c1ccccc1,580
public,609,NUJGJRNETVAIRJ-UHFFFAOYSA-N,NUJGJRNETVAIRJ,CCCCCCCC=O,aldehyde,ACYCLIC::aldehyde,16
public,610,NUKZAGXMHTUAFE-UHFFFAOYSA-N,NUKZAGXMHTUAFE,CCCCCC(=O)OC,ester,ACYCLIC::ester,4
public,611,NUMQCACRALPSHD-UHFFFAOYSA-N,NUMQCACRALPSHD,CCOC(C)(C)C,ether,ACYCLIC::ether,579
public,612,NURQLCJSMXZBPC-UHFFFAOYSA-N,NURQLCJSMXZBPC,Cc1ccncc1C,aromatic_heterocycle,c1ccncc1,578
public,613,NUVBSKCKDOMJSU-UHFFFAOYSA-N,NUVBSKCKDOMJSU,CCOC(=O)c1ccc(O)cc1,ester,c1ccccc1,39
public,614,NXXYKOUNUYWIHA-UHFFFAOYSA-N,NXXYKOUNUYWIHA,Cc1cccc(C)c1O,alcohol_or_phenol,c1ccccc1,577
public,615,NZZFYRREKKOMAT-UHFFFAOYSA-N,NZZFYRREKKOMAT,ICI,other,ACYCLIC::other,576
public,616,OAKJQQAXSVQMHS-UHFFFAOYSA-N,OAKJQQAXSVQMHS,NN,amine,ACYCLIC::amine,575
public,617,OBKHYUIZSOIEPG-UHFFFAOYSA-N,OBKHYUIZSOIEPG,CC1CCC(C)(C)C1,saturated_hydrocarbon,C1CCCC1,574
public,618,OBKXEAXTFZPCHS-UHFFFAOYSA-N,OBKXEAXTFZPCHS,O=C(O)CCCc1ccccc1,carboxylic_acid,c1ccccc1,15
public,619,OBNCKNCVKJNDBV-UHFFFAOYSA-N,OBNCKNCVKJNDBV,CCCC(=O)OCC,ester,ACYCLIC::ester,10
public,620,OCGXPFSUJVHRHA-UHFFFAOYSA-N,OCGXPFSUJVHRHA,COc1ccc(C(=O)N(C)C)cc1,amide,c1ccccc1,573
public,621,OCJBOOLMMGQPQU-UHFFFAOYSA-N,OCJBOOLMMGQPQU,Clc1ccc(Cl)cc1,carbocyclic_aromatic,c1ccccc1,35
public,622,OCKPCBLVNKHBMX-UHFFFAOYSA-N,OCKPCBLVNKHBMX,CCCCc1ccccc1,carbocyclic_aromatic,c1ccccc1,40
public,623,ODCWYMIRDDJXKW-UHFFFAOYSA-N,ODCWYMIRDDJXKW,CCNc1nc(Cl)nc(NCC)n1,amine,c1ncncn1,41
public,624,ODLMAHJVESYWTB-UHFFFAOYSA-N,ODLMAHJVESYWTB,CCCc1ccccc1,carbocyclic_aromatic,c1ccccc1,572
public,625,OFDYMSKSGFSLLM-UHFFFAOYSA-N,OFDYMSKSGFSLLM,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],amine,c1ccccc1,571
public,626,OGLDWXZKYODSOB-UHFFFAOYSA-N,OGLDWXZKYODSOB,CC1=CCC(C(C)C)C=C1,alkene_or_diene,C1=CCCC=C1,570
public,627,OIFBSDVPJOWBCH-UHFFFAOYSA-N,OIFBSDVPJOWBCH,CCOC(=O)OCC,ester,ACYCLIC::ester,568
public,628,OISVCGZHLKNMSJ-UHFFFAOYSA-N,OISVCGZHLKNMSJ,Cc1cccc(C)n1,aromatic_heterocycle,c1ccncc1,567
public,629,OITNBJHJJGMFBN-UHFFFAOYSA-N,OITNBJHJJGMFBN,O=C(O)c1ccc(CCl)cc1,carboxylic_acid,c1ccccc1,566
public,630,OJGMBLNIHDZDGS-UHFFFAOYSA-N,OJGMBLNIHDZDGS,CCNc1ccccc1,amine,c1ccccc1,565
public,631,OKDGRDCXVWSXDC-UHFFFAOYSA-N,OKDGRDCXVWSXDC,Clc1ccccn1,aromatic_heterocycle,c1ccncc1,564
public,632,OKUGPJPKMAEJOE-UHFFFAOYSA-N,OKUGPJPKMAEJOE,CCCSC(=O)N(CCC)CCC,amide,ACYCLIC::amide,562
public,633,OLXZPDWKRNYJJZ-UHFFFAOYSA-N,OLXZPDWKRNYJJZ,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,alcohol_or_phenol,c1ncc2ncn(C3CCCO3)c2n1,561
public,634,ONLKWZYYIZMJRH-UHFFFAOYSA-N,ONLKWZYYIZMJRH,CCCCCC(=O)CC(=O)CCCCC,ketone,ACYCLIC::ketone,28
public,635,ONXPZLFXDMAPRO-UHFFFAOYSA-N,ONXPZLFXDMAPRO,Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,560
public,636,OORFINRYBCDBEN-UHFFFAOYSA-N,OORFINRYBCDBEN,COCc1ccc(C(=O)O)cc1,carboxylic_acid,c1ccccc1,559
public,637,OPFTUNCRGUEPRZ-UHFFFAOYSA-N,OPFTUNCRGUEPRZ,C=CC1(C)CCC(C(=C)C)CC1C(=C)C,alkene_or_diene,C1CCCCC1,558
public,638,OPSQVVYXYQMUEV-UHFFFAOYSA-N,OPSQVVYXYQMUEV,CC(=O)CCCCC(C)C,ketone,ACYCLIC::ketone,87
public,639,OPVAJFQBSDUNQA-UHFFFAOYSA-N,OPVAJFQBSDUNQA,Cc1ccc(C(=O)O)cc1C,carboxylic_acid,c1ccccc1,557
public,640,OSDWBNJEKMUWAV-UHFFFAOYSA-N,OSDWBNJEKMUWAV,C=CCCl,alkene_or_diene,ACYCLIC::alkene_or_diene,556
public,641,OSSQSXOTMIGBCF-UHFFFAOYSA-N,OSSQSXOTMIGBCF,C#CCCCCCCC,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,19
public,642,OTLNPYWUJOZPPA-UHFFFAOYSA-N,OTLNPYWUJOZPPA,O=C(O)c1ccc([N+](=O)[O-])cc1,carboxylic_acid,c1ccccc1,555
public,643,OTTZHAVKAVGASB-HWKANZROSA-N,OTTZHAVKAVGASB,C/C=C/CCCC,alkene_or_diene,ACYCLIC::alkene_or_diene,85
public,644,OUDFNZMQXZILJD-UHFFFAOYSA-N,OUDFNZMQXZILJD,Cc1ccc(C=O)o1,aldehyde,c1ccoc1,553
public,645,OWZPCEFYPSAJFR-ZCFIWIBFSA-N,OWZPCEFYPSAJFR,CC[C@@H](C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,alcohol_or_phenol,c1ccccc1,551
public,646,OXHNLMTVIGZXSG-UHFFFAOYSA-N,OXHNLMTVIGZXSG,Cn1cccc1,aromatic_heterocycle,c1cc[nH]c1,550
public,647,OXMIDRBAFOEOQT-WDSKDSINSA-N,OXMIDRBAFOEOQT,C[C@H]1CC[C@H](C)O1,ether,C1CCOC1,549
public,648,OYPPVKRFBIWMSX-UHFFFAOYSA-N,OYPPVKRFBIWMSX,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,amine,C=C(c1ccccc1)c1cccnc1,548
public,649,OZQAPQSEYFAMCY-UHFFFAOYSA-N,OZQAPQSEYFAMCY,C=C(C)C1CCC2(C)CCC=C(C)C2C1,alkene_or_diene,C1=CC2CCCCC2CC1,547
public,650,PAAZPARNPHGIKF-UHFFFAOYSA-N,PAAZPARNPHGIKF,BrCCBr,other,ACYCLIC::other,546
public,651,PAFZNILMFXTMIY-UHFFFAOYSA-N,PAFZNILMFXTMIY,NC1CCCCC1,amine,C1CCCCC1,545
public,652,PAMIQIKDUOTOBW-UHFFFAOYSA-N,PAMIQIKDUOTOBW,CN1CCCCC1,amine,C1CCNCC1,544
public,653,PBCZLFBEBARBBI-UHFFFAOYSA-N,PBCZLFBEBARBBI,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,amide,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,542
public,654,PBKONEOXTCPAFI-UHFFFAOYSA-N,PBKONEOXTCPAFI,Clc1ccc(Cl)c(Cl)c1,carbocyclic_aromatic,c1ccccc1,541
public,655,PBUHKEBDDBMDRY-UHFFFAOYSA-N,PBUHKEBDDBMDRY,Cc1ccccc1C(=O)N(O)c1ccccc1C,amide,O=C(Nc1ccccc1)c1ccccc1,540
public,656,PDSNLYSELAIEBU-UHFFFAOYSA-N,PDSNLYSELAIEBU,C=C1C2CCC3C2C(C)(C)CCCC13C,alkene_or_diene,C=C1C2CCC3C1CCCCC23,539
public,657,PEDCQBHIVMGVHV-UHFFFAOYSA-N,PEDCQBHIVMGVHV,OCC(O)CO,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,538
public,658,PETRWTHZSKVLRE-UHFFFAOYSA-N,PETRWTHZSKVLRE,COc1cc(C)ccc1O,alcohol_or_phenol,c1ccccc1,537
public,659,PFCHFHIRKBAQGU-UHFFFAOYSA-N,PFCHFHIRKBAQGU,CCCC(=O)CC,ketone,ACYCLIC::ketone,536
public,660,PFEOZHBOMNWTJB-UHFFFAOYSA-N,PFEOZHBOMNWTJB,CCC(C)CC,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,535
public,661,PFKUREXYBOTWGO-UHFFFAOYSA-N,PFKUREXYBOTWGO,Cc1ccc(N(O)C(=O)COc2ccccc2)cc1,amide,O=C(COc1ccccc1)Nc1ccccc1,534
public,662,PFOJEJPZUVQHEH-UHFFFAOYSA-N,PFOJEJPZUVQHEH,CCCCC(=O)OCCC(C)CCC=C(C)C,ester,ACYCLIC::ester,57
public,663,PGBNIHXXFQBCPU-UHFFFAOYSA-N,PGBNIHXXFQBCPU,C=C1C2CCC(C2)C1(C)CCC=C(C)C,alkene_or_diene,C=C1CC2CCC1C2,532
public,664,PGIBJVOPLXHHGS-UHFFFAOYSA-N,PGIBJVOPLXHHGS,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,ester,c1ccccc1,2
public,665,PGMYKACGEOXYJE-UHFFFAOYSA-N,PGMYKACGEOXYJE,CCCCCOC(C)=O,ester,ACYCLIC::ester,18
public,666,PHTQWCKDNZKARW-UHFFFAOYSA-N,PHTQWCKDNZKARW,CC(C)CCO,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,530
public,667,PIDSZXPFGCURGN-UHFFFAOYSA-N,PIDSZXPFGCURGN,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,carboxylic_acid,C1=CCN(c2ccccc2)C1,529
public,668,PIIZYNQECPTVEO-UHFFFAOYSA-N,PIIZYNQECPTVEO,Cc1cc(O)ccc1[N+](=O)[O-],alcohol_or_phenol,c1ccccc1,528
public,669,PIVBPZFQXKMHBD-UHFFFAOYSA-N,PIVBPZFQXKMHBD,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)c1,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,61
public,670,PIWKPBJCKXDKJR-SFOWXEAESA-N,PIWKPBJCKXDKJR,FC(F)O[C@H](Cl)C(F)(F)F,ether,ACYCLIC::ether,527
public,671,PJANXHGTPQOBST-UHFFFAOYSA-N,PJANXHGTPQOBST,C(=Cc1ccccc1)c1ccccc1,carbocyclic_aromatic,C(=Cc1ccccc1)c1ccccc1,526
public,672,PJEPOHXMGDEIMR-UHFFFAOYSA-N,PJEPOHXMGDEIMR,CCCC(=O)CC(=O)CC,ketone,ACYCLIC::ketone,17
public,673,PJGSXYOJTGTZAV-UHFFFAOYSA-N,PJGSXYOJTGTZAV,CC(=O)C(C)(C)C,ketone,ACYCLIC::ketone,525
public,674,PJSFRIWCGOHTNF-UHFFFAOYSA-N,PJSFRIWCGOHTNF,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,ether,O=S(=O)(Nc1ccncn1)c1ccccc1,524
public,675,PKAHQJNJPDVTDP-UHFFFAOYSA-N,PKAHQJNJPDVTDP,COC(=O)C1CC1,ester,C1CC1,48
public,676,PKTSCJXWLVREKX-UHFFFAOYSA-N,PKTSCJXWLVREKX,CCCCN(C)N=O,amine,ACYCLIC::amine,83
public,677,PKUFNWPSFCOSLU-UHFFFAOYSA-N,PKUFNWPSFCOSLU,O=c1cc(Cl)[nH]c(=O)[nH]1,aromatic_heterocycle,O=c1cc[nH]c(=O)[nH]1,523
public,678,PKXHXOTZMFCXSH-UHFFFAOYSA-N,PKXHXOTZMFCXSH,C=CC(C)(C)C,alkene_or_diene,ACYCLIC::alkene_or_diene,522
public,679,PLAZTCDQAHEYBI-UHFFFAOYSA-N,PLAZTCDQAHEYBI,Cc1ccccc1[N+](=O)[O-],amine,c1ccccc1,521
public,680,PNDPGZBMCMUPRI-UHFFFAOYSA-N,PNDPGZBMCMUPRI,II,other,ACYCLIC::other,518
public,681,PNPCRKVUWYDDST-UHFFFAOYSA-N,PNPCRKVUWYDDST,Nc1cccc(Cl)c1,amine,c1ccccc1,517
public,682,POAOYUHQDCAZBD-UHFFFAOYSA-N,POAOYUHQDCAZBD,CCCCOCCO,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,82
public,683,POGCCFLNFPIIGW-UHFFFAOYSA-N,POGCCFLNFPIIGW,COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,ester,c1ccccc1,516
public,684,POLCUAVZOMRGSN-UHFFFAOYSA-N,POLCUAVZOMRGSN,CCCOCCC,ether,ACYCLIC::ether,515
public,685,POOSGDOYLQNASK-UHFFFAOYSA-N,POOSGDOYLQNASK,CCCCCCCCCCCCCCCCCCCCCCCC,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,1
public,686,PPBRXRYQALVLMV-UHFFFAOYSA-N,PPBRXRYQALVLMV,C=Cc1ccccc1,carbocyclic_aromatic,c1ccccc1,514
public,687,PQHZWWBJPCNNGI-UHFFFAOYSA-N,PQHZWWBJPCNNGI,Clc1cc(Cl)c(-c2cc(Cl)ccc2Cl)c(Cl)c1,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,512
public,688,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,PQNFLJBBNBOBRQ,c1ccc2c(c1)CCC2,carbocyclic_aromatic,c1ccc2c(c1)CCC2,511
public,689,PRBHEGAFLDMLAL-UHFFFAOYSA-N,PRBHEGAFLDMLAL,C=CCC=CC,alkene_or_diene,ACYCLIC::alkene_or_diene,510
public,690,PSXCGTLGGVDWFU-VKHMYHEASA-N,PSXCGTLGGVDWFU,C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],amine,ACYCLIC::amine,509
public,691,PTSWESZJJFVGBP-UHFFFAOYSA-N,PTSWESZJJFVGBP,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)C(O)C(CCCCC(N)=O)C(N)=O,amide,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,508
public,692,PUFGCEQWYLJYNJ-UHFFFAOYSA-N,PUFGCEQWYLJYNJ,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCC,ester,c1ccccc1,2
public,693,PUXBGTOOZJQSKH-UHFFFAOYSA-N,PUXBGTOOZJQSKH,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,carboxylic_acid,c1ccc2c(c1)[nH]c1ccccc12,507
public,694,PVOAHINGSUIXLS-UHFFFAOYSA-N,PVOAHINGSUIXLS,CN1CCNCC1,amine,C1CNCCN1,506
public,695,PVWOIHVRPOBWPI-UHFFFAOYSA-N,PVWOIHVRPOBWPI,CCCI,other,ACYCLIC::other,505
public,696,PWAKPDQEKVAAFQ-UHFFFAOYSA-N,PWAKPDQEKVAAFQ,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCC,ester,c1ccccc1,2
public,697,PWATWSYOIIXYMA-UHFFFAOYSA-N,PWATWSYOIIXYMA,CCCCCc1ccccc1,carbocyclic_aromatic,c1ccccc1,40
public,698,PWRBCZZQRRPXAB-UHFFFAOYSA-N,PWRBCZZQRRPXAB,Clc1cccnc1,aromatic_heterocycle,c1ccncc1,504
public,699,PXAGFNRKXSYIHU-UHFFFAOYSA-N,PXAGFNRKXSYIHU,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,80
public,700,PXIKRTCSSLJURC-UHFFFAOYSA-N,PXIKRTCSSLJURC,CCCc1ccc(O)c(OC)c1,alcohol_or_phenol,c1ccccc1,503
public,701,PXWUKZGIHQRDHL-UHFFFAOYSA-N,PXWUKZGIHQRDHL,CCNc1nc(NC(C)C)nc(OC)n1,ether,c1ncncn1,26
public,702,PYGSKMBEVAICCR-UHFFFAOYSA-N,PYGSKMBEVAICCR,C=CCCC=C,alkene_or_diene,ACYCLIC::alkene_or_diene,502
public,703,PYLWMHQQBFSUBP-UHFFFAOYSA-N,PYLWMHQQBFSUBP,Fc1ccccc1,carbocyclic_aromatic,c1ccccc1,501
public,704,PYOKUURKVVELLB-UHFFFAOYSA-N,PYOKUURKVVELLB,COC(OC)OC,ether,ACYCLIC::ether,500
public,705,PYOLJOJPIPCRDP-UHFFFAOYSA-N,PYOLJOJPIPCRDP,CC1CCCC(C)(C)C1,saturated_hydrocarbon,C1CCCCC1,499
public,706,QABLOFMHHSOFRJ-UHFFFAOYSA-N,QABLOFMHHSOFRJ,COC(=O)CCl,ester,ACYCLIC::ester,498
public,707,QAMFBRUWYYMMGJ-UHFFFAOYSA-N,QAMFBRUWYYMMGJ,O=C(CC(=O)C(F)(F)F)C(F)(F)F,ketone,ACYCLIC::ketone,497
